IncumplimientoPago,UsoCreditoDisponible,EdadCliente,Retrasos30_59Dias,PorcentajeDeDeuda,IngresoMensual,LineasCreditoActivas,Retrasos90DiasOMas,PrestamosInmobiliarios,Retrasos60_89Dias,CantidadDependientes
0,0.312972442,44,1,0.340319169,5200.0,6,0,1,0,1.0
0,0.047175912,46,0,0.254593176,8000.0,10,0,2,0,3.0
0,0.082952748,39,0,0.914618909,2400.0,9,0,2,0,0.0
0,0.115078538,70,0,0.120060428,12576.0,12,0,0,0,1.0
1,0.9999999,46,4,0.434470767,4600.0,7,2,1,1,2.0
1,0.240006909,52,1,0.551741376,6000.0,21,1,1,0,0.0
1,0.948785237,33,0,0.630826027,4333.0,10,0,1,0,0.0
1,0.724413268,32,0,2857.0,,9,0,1,0,2.0
1,0.692891766,47,1,5051.0,,13,0,4,1,0.0
1,0.9999999,53,0,0.233478508,5280.0,6,0,0,0,0.0
0,0.013945429,53,0,0.00768935,2600.0,4,0,0,0,1.0
1,0.099520424,33,1,2.257722235,4240.0,10,0,3,0,0.0
1,0.9999999,61,1,0.164151972,5500.0,2,4,1,0,1.0
1,0.070651144,58,0,0.35995702,5583.0,7,0,1,0,0.0
1,0.846794338,52,1,0.458304135,1426.0,8,1,0,0,4.0
0,0.0,53,0,1647.0,,4,0,1,0,0.0
1,0.004374863,48,3,0.0059988,3333.0,15,2,0,0,2.0
0,0.002587606,76,0,1307.0,,8,0,1,0,0.0
0,0.9999999,61,1,353.0,0.0,6,0,0,0,0.0
0,0.10839458,58,0,0.49859944,15350.0,3,0,2,0,0.0
0,0.670697266,57,0,0.483442395,10085.0,13,0,3,0,1.0
0,0.805734075,48,0,0.664075514,1800.0,10,0,0,0,0.0
0,0.412404873,75,0,0.186703029,13566.0,14,0,1,0,2.0
1,0.029735965,64,2,0.171122995,4300.0,11,0,0,0,0.0
0,0.9999999,41,0,0.153240741,2159.0,5,0,0,0,1.0
1,0.692730039,54,0,0.616071429,4367.0,15,0,2,0,2.0
0,0.022018012,76,0,0.894368544,3000.0,11,0,1,0,0.0
0,1.018687527,42,2,0.024183127,5416.0,4,0,0,0,0.0
1,0.674689872,53,1,0.404997177,7083.0,8,0,1,0,2.0
0,0.056388722,45,0,0.186925986,1850.0,2,0,0,0,1.0
1,0.0,70,0,1663.0,,4,0,1,0,0.0
1,0.971161154,39,1,0.455424096,6000.0,4,0,2,0,2.0
1,0.377395007,60,0,0.137997788,3615.0,4,0,0,0,0.0
1,0.643734222,51,0,0.349958437,7217.0,7,0,2,0,4.0
0,0.209354501,53,1,0.226877312,10000.0,14,0,2,0,2.0
1,0.0,36,2,0.670636671,6800.0,9,0,2,0,2.0
1,0.07555386,66,2,0.18083803,4080.0,10,0,0,0,0.0
0,0.229118121,45,0,0.234966433,7000.0,11,0,0,0,3.0
1,0.75423978,35,1,0.131988767,3916.0,4,2,0,0,2.0
1,1.4023145,46,2,0.277957237,6500.0,8,2,0,0,1.0
0,0.025878965,50,0,0.330022918,5235.0,6,0,2,0,1.0
1,0.968507873,56,0,0.409102868,3800.0,5,0,1,0,0.0
1,0.0,49,0,0.289934106,4400.0,7,1,1,0,2.0
1,1.016983017,46,1,0.358429037,7052.0,4,0,1,0,2.0
1,0.9999999,54,1,0.083666613,6250.0,2,0,0,0,4.0
0,0.362533867,54,0,0.224555089,5000.0,7,0,0,1,1.0
0,0.03723654,69,0,0.005999077,6500.0,7,0,0,0,0.0
0,0.200536987,43,0,0.06256696,4666.0,4,0,0,0,3.0
1,0.787658802,48,3,983.0,,9,1,0,0,3.0
0,0.046640328,92,1,0.034326669,2650.0,13,0,0,0,0.0
0,0.9999999,30,0,0.0,1.0,0,0,0,0,2.0
0,0.50083176,58,0,0.270450433,10500.0,10,0,2,0,0.0
0,0.513142167,60,1,0.483609166,6283.0,17,0,2,0,0.0
1,0.9999999,35,0,0.105489451,10000.0,4,1,1,0,3.0
0,0.160799179,38,0,0.653057824,6000.0,16,1,2,0,1.0
0,0.005768787,65,0,0.157150528,5586.0,2,0,1,0,0.0
0,0.990970655,63,0,0.045477261,2000.0,2,0,0,0,0.0
1,1.043318894,44,1,0.135720233,1200.0,3,0,0,1,0.0
1,0.903946248,52,0,1.706146927,2000.0,9,0,2,1,0.0
0,0.998046693,56,0,2304.0,,11,0,0,1,0.0
1,0.299128625,50,1,0.376583237,16500.0,10,0,1,0,0.0
1,0.9999999,46,0,0.632728619,2700.0,3,1,1,1,0.0
0,0.098647281,53,0,396.0,,3,0,0,0,0.0
1,0.9999999,30,0,0.158273381,2779.0,1,0,0,0,1.0
0,0.034624653,64,0,0.545634528,5050.0,13,0,1,0,0.0
1,0.96850178,46,3,0.04287084,7300.0,8,1,0,1,1.0
1,0.9999999,38,0,0.212694126,1480.0,1,0,0,0,2.0
0,0.000691553,58,0,0.079652046,19082.0,8,0,1,0,1.0
0,0.072662674,35,0,1351.0,,7,0,1,0,0.0
1,0.982229402,51,0,4865.0,,13,0,2,0,0.0
1,0.753522194,38,0,0.130059191,6250.0,8,0,0,1,3.0
1,0.280771923,28,0,0.413589581,20500.0,6,0,4,0,1.0
1,0.313589624,60,0,0.225265643,4234.0,18,0,0,0,0.0
0,0.962429233,32,1,0.71718946,3984.0,5,0,1,0,0.0
0,0.032423272,58,0,0.222647486,7576.0,5,0,1,0,0.0
0,4.387801743,45,0,0.43337931,14499.0,9,0,1,0,2.0
1,0.431188088,56,0,0.708756969,3048.0,12,0,1,1,0.0
1,0.455028475,37,0,0.704573857,4000.0,11,0,2,0,3.0
1,0.871046725,29,1,0.51228437,3825.0,12,0,2,0,2.0
1,0.9999999,51,98,0.0,800.0,0,98,0,98,0.0
1,0.811349054,70,2,0.429097606,3800.0,7,1,1,0,0.0
1,0.822736752,61,1,1.965395894,1704.0,9,0,1,0,1.0
0,0.04258719,65,0,0.0244,4999.0,14,0,0,0,0.0
0,0.024008016,68,0,0.298103608,4323.0,24,0,1,0,1.0
1,0.9999999,25,0,17.0,,0,1,0,0,0.0
0,0.784334105,35,0,0.451968105,7900.0,8,0,1,0,4.0
1,0.004289295,28,0,0.003633061,1100.0,5,0,0,0,0.0
0,0.000699276,41,0,0.0,4583.0,4,0,0,0,0.0
0,0.53046953,22,0,0.016129032,929.0,2,0,0,0,0.0
0,0.031226501,36,0,0.415544594,7500.0,10,0,1,0,0.0
1,0.717767132,63,2,0.099902057,1020.0,4,0,0,0,0.0
1,0.353458617,49,0,0.149391149,10100.0,5,2,1,0,0.0
1,0.349333062,43,0,0.38238615,5313.0,13,0,1,0,0.0
0,0.122195112,37,0,0.096955007,6600.0,2,0,0,0,2.0
1,0.9999999,46,1,0.12849162,3400.0,3,4,0,1,2.0
0,0.07501927,73,0,0.021948524,6332.0,14,0,0,0,0.0
0,0.711594127,45,1,0.296058269,2333.0,11,0,0,0,0.0
0,0.043227957,66,0,0.131029518,4166.0,5,0,1,0,0.0
1,0.9999999,28,98,0.0,1700.0,0,98,0,98,0.0
0,0.01090876,48,1,0.263582428,15000.0,7,0,2,0,0.0
1,0.9999999,27,0,0.081530782,600.0,2,0,0,2,1.0
1,0.434922911,43,2,1.239349149,8050.0,13,0,6,0,4.0
0,0.000633174,48,0,0.0,6083.0,6,0,0,0,0.0
1,0.380227806,41,0,0.570040486,3704.0,9,0,0,0,0.0
1,1.294820717,37,1,0.042699438,4800.0,2,1,0,1,4.0
0,0.055906499,69,0,1068.0,,11,0,1,0,0.0
1,0.9999999,51,0,0.526522593,4580.0,3,4,2,2,0.0
0,0.371144652,39,0,0.444759207,6000.0,14,0,2,0,1.0
1,0.407973334,29,0,0.187893728,3650.0,4,0,0,0,0.0
0,0.4285989,40,0,0.667416573,2666.0,9,0,1,0,0.0
0,0.04279424,44,0,0.216458806,10583.0,14,0,1,0,2.0
0,0.0,47,0,0.91223123,5673.0,6,0,2,0,0.0
0,0.098483825,56,0,0.476435304,3500.0,6,0,1,0,3.0
1,0.88501513,49,3,0.322549179,6150.0,11,4,2,1,4.0
0,0.9999999,38,0,0.307651293,3750.0,4,0,2,0,0.0
1,0.9999999,44,0,5358.0,,7,0,2,0,1.0
1,0.9999999,37,1,596.0,,4,0,0,0,0.0
0,0.008545066,48,0,3542.0,,12,0,4,0,0.0
1,0.42562592,53,2,0.54575394,4250.0,20,1,1,1,1.0
0,5118.0,29,0,0.667349552,3904.0,5,0,2,0,3.0
1,0.999484589,48,0,0.721652197,3800.0,16,0,2,0,1.0
1,1.635910224,23,1,19.0,,1,0,0,0,0.0
1,0.269296783,40,1,0.428433269,11373.0,17,0,3,0,2.0
0,0.887009383,34,0,0.153382838,12119.0,6,2,0,0,0.0
0,0.483765591,63,0,1529.0,,5,0,1,0,0.0
1,0.555200667,29,0,0.215810995,2200.0,6,0,0,1,0.0
1,0.619557459,24,0,0.009024644,2880.0,1,0,0,0,0.0
0,0.1499655,66,0,0.038351556,5944.0,8,0,0,0,0.0
0,0.019794273,63,0,1690.0,,15,0,1,0,1.0
0,0.000186898,43,0,0.090751779,5200.0,9,0,0,0,3.0
1,0.997667444,50,0,0.266369994,6291.0,9,5,0,2,2.0
1,0.35381913,52,0,0.738386308,5725.0,17,0,3,0,2.0
1,0.956841035,47,0,0.135920019,4200.0,9,4,0,0,0.0
0,0.119927222,75,0,0.128233777,11634.0,9,1,1,0,0.0
0,0.00092147,66,0,115.0,,3,0,0,0,
1,0.940211958,46,3,0.265036148,6500.0,5,4,0,4,1.0
1,0.867786452,74,4,0.65443534,8420.0,15,0,1,0,0.0
1,0.9999999,33,1,60.0,,0,1,0,2,0.0
1,0.9999999,26,1,0.487926728,1200.0,4,0,0,1,0.0
1,0.9999999,32,2,0.638593381,3383.0,5,0,2,0,1.0
1,0.947565543,31,0,0.366187303,2850.0,4,1,2,1,2.0
1,0.730853829,43,5,0.446062094,5700.0,13,0,1,0,4.0
0,0.005524521,56,0,4.0,0.0,14,0,0,0,0.0
1,0.9999999,45,2,0.380927566,1918.0,6,0,2,0,2.0
0,0.948796046,64,0,0.23890148,7500.0,11,0,1,0,1.0
1,1.017137961,49,4,0.723868388,5500.0,6,3,1,2,0.0
0,0.082939016,84,0,0.094928479,3844.0,11,0,0,0,0.0
0,0.055840605,41,0,0.008436445,5333.0,9,0,0,0,0.0
0,0.018381288,51,0,0.006152663,5200.0,5,0,0,0,0.0
0,0.9999999,73,0,23.0,,2,0,0,0,0.0
0,0.034289358,84,0,2.179960009,4500.0,16,0,2,0,0.0
0,0.9999999,32,0,28.0,,0,0,0,0,0.0
1,0.122651339,62,0,0.319557196,4064.0,13,0,1,0,1.0
0,0.030596363,78,0,725.0,,5,0,1,0,0.0
1,0.863136863,51,0,0.149306675,3100.0,3,0,0,0,0.0
1,0.857349322,36,1,0.776011561,2075.0,9,0,0,0,2.0
1,0.982220086,50,0,0.322503231,5416.0,7,3,1,0,2.0
0,0.017654422,60,0,0.006966673,5310.0,9,0,0,0,0.0
0,0.082452047,57,2,0.453056561,5250.0,14,0,1,0,2.0
0,0.468016412,52,0,1.342701937,4233.0,19,0,2,0,2.0
0,0.041599021,55,0,0.000147298,835040.0,8,0,0,0,0.0
1,0.9999999,64,0,0.0,9000.0,0,0,0,0,0.0
1,0.794027886,55,2,0.341575463,7400.0,11,3,1,1,2.0
0,0.437728114,61,0,0.354546159,12900.0,10,0,2,1,0.0
0,0.045505408,71,0,0.021708083,3500.0,5,0,0,0,0.0
1,0.501011089,57,1,10603.0,,15,0,3,0,2.0
0,0.261046874,49,0,0.722403532,5208.0,12,0,1,0,0.0
1,1.023255814,33,1,0.003911343,2300.0,1,3,0,0,3.0
0,0.035116273,39,0,0.212212212,8990.0,8,0,1,0,3.0
1,1.368259535,51,2,228.0,,4,1,0,3,0.0
0,0.093910665,72,0,0.019320453,3001.0,4,0,0,0,0.0
1,0.080657705,64,0,0.394800743,7000.0,5,0,2,0,0.0
1,1.005499083,60,1,0.418300654,2600.0,9,0,0,3,0.0
0,0.004475217,57,1,0.080076628,5219.0,20,0,1,1,2.0
0,0.0,42,0,6836.0,0.0,5,0,3,0,3.0
0,0.030479501,72,0,0.236148579,4818.0,9,0,1,0,0.0
1,0.576986595,44,0,4160.0,,14,0,2,0,2.0
1,0.02296768,77,2,0.014996251,4000.0,11,0,0,1,0.0
0,0.008604193,51,0,1845.0,,9,0,1,0,0.0
1,2.297612046,42,1,0.806048488,4000.0,8,2,1,4,0.0
0,0.056697429,62,0,0.134146341,5001.0,4,0,1,0,0.0
0,0.052060162,39,0,0.403839055,5417.0,9,0,1,0,2.0
0,0.004056911,66,0,2.0,,2,0,0,0,
0,0.414632389,41,0,0.380391285,13493.0,22,0,3,0,0.0
0,0.020361295,64,0,0.08885116,5300.0,9,0,1,0,0.0
0,0.007077238,89,0,0.011535049,2253.0,10,0,0,0,0.0
0,0.293719042,54,2,0.304464005,6361.0,17,0,1,0,0.0
1,1.018593229,29,0,0.294633643,1937.0,4,0,0,0,0.0
1,0.495872836,58,0,1.015996001,4000.0,13,1,3,0,1.0
1,0.502095833,68,0,0.387224829,2770.0,10,0,1,0,0.0
0,0.87701755,29,0,2.599503517,2416.0,12,0,2,0,0.0
0,0.053139146,68,0,0.171982802,10000.0,17,0,1,0,0.0
1,0.933846215,60,1,2.385784048,1842.0,24,0,2,0,0.0
1,0.380287814,60,0,0.54796477,4200.0,9,0,2,0,0.0
0,0.033927994,71,0,0.006746712,8744.0,6,0,0,0,0.0
1,0.9999999,43,0,338.0,,0,0,0,0,0.0
0,0.417011065,39,0,0.528117971,4000.0,9,0,2,0,4.0
0,0.023332859,80,0,3173.0,,9,0,2,0,0.0
0,0.003184476,61,0,0.397733181,9616.0,12,0,1,0,0.0
1,0.9999999,49,98,0.0,,0,98,0,98,0.0
1,0.421496641,29,1,0.152944384,3667.0,15,1,0,0,0.0
1,1.003123048,38,0,0.284777452,7166.0,6,1,1,0,0.0
0,0.547740602,49,2,0.261043447,5500.0,7,0,1,0,2.0
0,0.988870411,45,0,0.482409064,8384.0,12,0,2,0,1.0
0,0.32365255,30,0,0.998221432,4497.0,16,0,2,0,2.0
1,0.741337881,45,3,0.589703588,7050.0,11,1,1,0,1.0
0,0.929237375,50,0,0.359272118,8352.0,6,0,1,0,3.0
0,0.979001909,45,0,0.226286272,4100.0,3,0,0,0,2.0
0,0.069517237,63,0,0.021038317,12500.0,6,0,0,0,0.0
1,1.054472764,46,3,0.177455636,4000.0,3,2,0,2,0.0
0,0.294984475,31,0,0.582781457,4831.0,7,0,2,0,1.0
0,0.9999999,77,0,0.0,435.0,1,0,0,0,0.0
1,1.405315615,35,1,0.186026936,4751.0,4,0,0,0,0.0
0,0.121977334,41,1,0.403250774,3875.0,6,0,1,0,0.0
1,0.271643215,39,3,0.470962323,8333.0,13,0,2,0,3.0
0,0.096991461,41,0,0.271092405,5226.0,6,0,1,0,0.0
0,0.256604568,58,0,0.667586969,1810.0,4,0,0,0,0.0
0,0.03215596,80,0,960.0,,5,0,1,0,0.0
0,0.386301042,51,0,0.578937046,5098.0,17,0,1,0,2.0
1,0.047726844,59,0,0.653707304,3600.0,3,0,1,1,0.0
1,0.891444896,26,0,0.300771208,3500.0,7,4,0,0,0.0
0,0.477798755,28,0,0.272402713,2800.0,5,0,0,0,2.0
1,0.992923244,50,1,1748.0,,14,0,1,2,0.0
0,0.052192451,56,0,0.161240708,3900.0,10,0,0,0,2.0
1,0.482979732,52,1,0.602550845,2900.0,18,0,1,0,2.0
1,0.0,29,0,0.006423983,1400.0,1,2,0,1,1.0
0,0.003529352,78,1,1391.0,,6,1,1,1,0.0
0,0.73990867,55,0,0.388122376,5000.0,6,0,2,0,0.0
1,0.962075848,26,0,0.183865778,4350.0,3,1,0,0,0.0
1,0.295268917,61,0,0.380210469,7316.0,17,0,2,0,1.0
0,0.755832037,43,0,0.434347923,4500.0,4,0,1,0,0.0
1,0.941325084,52,3,0.344534179,6933.0,12,0,0,0,2.0
0,0.065841651,60,0,0.148453279,18813.0,10,0,1,0,2.0
1,0.753640808,46,1,1.173530112,4200.0,15,1,2,0,1.0
1,1.107309487,58,1,0.370136187,6167.0,10,0,1,0,1.0
1,0.948103792,27,0,0.526973547,4800.0,6,0,1,0,0.0
0,0.130168792,43,0,0.484147188,4320.0,8,0,1,0,1.0
0,0.331070544,55,0,0.338665697,5500.0,8,0,1,1,1.0
0,0.474022496,30,0,0.018958483,4166.0,2,0,0,0,2.0
0,0.00991584,42,0,0.230153969,5000.0,6,0,1,0,2.0
1,0.955088281,43,0,0.442416726,5643.0,14,0,1,0,1.0
0,0.017087733,60,0,1411.0,0.0,5,0,1,0,1.0
0,0.27151563,62,1,6960.0,,17,0,2,1,0.0
1,0.9999999,44,2,0.424921794,1917.0,2,1,1,0,1.0
0,0.028948553,61,0,1224.0,,6,0,1,0,0.0
1,0.317121919,55,0,0.360663984,3975.0,9,0,1,0,1.0
1,0.35711944,71,0,2.768007271,4400.0,13,0,8,0,0.0
1,0.022947476,67,0,0.650050743,16750.0,12,0,5,0,0.0
1,0.811583302,54,2,0.262707599,1986.0,6,1,0,0,1.0
1,0.030628525,37,2,0.922368273,8900.0,20,0,8,0,0.0
1,1.003646973,36,3,0.179388261,3628.0,5,0,0,2,0.0
1,0.9999999,25,98,22.0,,0,98,0,98,0.0
0,0.9999999,60,1,0.096317971,4100.0,1,0,0,0,0.0
1,0.768820786,25,1,0.569584736,1781.0,6,0,0,0,0.0
1,0.929868562,46,3,0.580886505,7083.0,12,1,2,1,1.0
1,0.9999999,51,4,0.633182315,6400.0,6,0,2,0,0.0
1,0.644071186,49,1,0.926122108,3586.0,3,3,1,0,1.0
1,0.9999999,38,1,940.0,,1,0,1,0,0.0
1,1.00979392,64,1,0.043542654,3375.0,3,0,0,0,0.0
0,0.234282804,39,0,0.557615712,7280.0,12,0,3,0,0.0
1,1.015126958,41,2,0.523743405,3600.0,4,1,1,1,1.0
1,0.970149254,31,0,0.001249688,4000.0,1,0,0,0,0.0
1,0.9999999,38,0,0.008509064,5405.0,2,0,0,0,0.0
1,0.139256255,53,1,0.039461405,7500.0,14,2,0,0,0.0
1,0.9999999,44,2,0.500166611,3000.0,3,1,1,2,3.0
0,0.0,67,0,0.223864015,9000.0,11,0,1,0,0.0
1,0.9999999,27,98,0.018490755,2000.0,0,98,0,98,3.0
0,0.018841709,51,0,0.237609912,5003.0,7,0,1,0,0.0
0,0.113974373,62,0,0.291216147,9710.0,21,0,1,0,0.0
1,1.115512773,25,2,0.426594927,1300.0,5,3,0,1,0.0
1,0.604382878,65,1,0.364620939,3600.0,9,0,0,3,2.0
0,0.125812365,68,0,0.200630915,3169.0,8,0,1,0,2.0
0,0.037424064,50,0,0.420138062,4200.0,5,0,1,0,3.0
1,0.829560586,34,1,0.248187953,4000.0,6,0,1,0,2.0
1,0.9999999,29,2,0.103421761,2600.0,5,4,0,0,2.0
0,0.572550073,50,0,0.394822006,12050.0,13,0,1,0,0.0
1,0.504523092,62,0,0.153018605,7900.0,4,0,0,0,0.0
1,0.9999999,50,1,0.0,1588.0,0,1,0,0,0.0
1,0.545636243,36,0,0.082096334,3300.0,2,1,0,2,0.0
1,0.9999999,25,98,0.0,,0,98,0,98,0.0
1,0.9481725,67,2,0.178843313,8800.0,5,0,1,2,0.0
1,0.450523697,50,0,0.230292294,5644.0,17,0,0,0,0.0
0,0.001936649,45,0,2813.0,,9,0,2,0,0.0
0,0.029500538,43,0,1.157946051,3076.0,10,0,3,0,0.0
0,0.066866661,68,0,0.14464738,7500.0,3,0,1,0,0.0
1,0.443880162,63,0,0.303399382,5500.0,15,0,1,0,1.0
1,0.302620913,54,1,0.085496712,8666.0,8,0,0,0,0.0
1,0.10604705,72,0,0.403798101,2000.0,9,0,0,0,0.0
0,0.013719071,35,0,0.360271116,1917.0,10,0,1,0,0.0
1,0.231949621,58,1,0.764596221,11800.0,20,0,3,0,1.0
1,0.937151835,49,0,0.266933267,4000.0,1,3,0,0,7.0
1,0.894210746,37,4,0.313171707,4000.0,6,3,0,2,3.0
1,0.9999999,47,2,0.600114253,3500.0,4,2,3,1,0.0
0,0.000785686,91,0,0.0,5700.0,3,0,0,0,0.0
0,0.943760013,56,0,0.24390507,9269.0,10,1,1,3,0.0
1,0.697762332,41,0,0.527148462,7900.0,17,0,1,0,3.0
1,1.004167498,62,1,0.483865987,6476.0,16,0,1,0,0.0
1,0.660998955,46,5,0.44880536,16866.0,17,0,7,0,0.0
1,0.753188556,25,1,0.42408377,2673.0,4,1,0,1,0.0
1,0.9999999,30,0,0.598960416,2500.0,4,1,1,1,0.0
1,0.9999999,32,0,0.445299145,1169.0,1,0,0,1,0.0
1,0.211747398,49,0,0.573242342,6300.0,27,0,2,0,3.0
0,0.023960617,49,0,0.329207332,4200.0,6,0,2,0,2.0
1,0.9999999,38,4,0.133735849,6624.0,6,2,0,1,0.0
0,0.354633891,62,0,0.284087064,8866.0,10,0,1,0,1.0
1,1.419301165,28,0,0.159868026,3333.0,3,1,0,3,1.0
1,0.872472784,26,0,2.993757803,800.0,11,0,2,0,0.0
0,0.016975677,64,3,0.013096747,7100.0,9,0,0,0,0.0
1,0.9999999,53,6,2462.0,,4,2,1,1,0.0
0,0.9999999,52,0,0.037175883,3200.0,0,2,0,0,0.0
0,0.036642744,47,0,0.210889456,13333.0,8,0,2,0,2.0
0,0.004200495,59,0,521.0,,5,0,1,0,0.0
0,0.0,62,0,16.0,,13,0,0,0,0.0
1,0.237083698,32,0,0.131180327,27000.0,9,0,4,0,0.0
1,0.186686315,50,0,2704.0,,11,0,2,0,0.0
0,0.810918908,70,0,0.209164819,2705.0,4,0,0,0,0.0
1,0.015345635,43,0,0.031514998,7900.0,21,0,0,0,3.0
0,0.0,80,0,0.197580242,10000.0,13,0,1,0,0.0
0,0.099726185,46,0,0.077051229,2400.0,4,0,0,0,1.0
1,0.617178823,58,0,0.042729152,1450.0,8,0,0,0,0.0
1,0.0,65,0,0.27653756,17917.0,5,0,2,0,0.0
1,0.9999999,25,0,14.0,,0,0,0,1,
0,0.043164269,55,0,23.0,,2,0,0,0,0.0
0,0.844184345,28,0,0.264578474,3000.0,3,0,0,0,0.0
0,0.019958369,67,0,666.0,,8,0,0,0,0.0
0,0.024130845,76,0,0.016991504,2000.0,4,0,0,0,0.0
0,0.003197745,45,0,0.323035393,3333.0,5,0,1,0,0.0
1,0.997002997,35,0,0.122931985,4351.0,3,4,0,1,2.0
0,0.142898193,59,1,0.071790628,9666.0,10,0,0,0,0.0
1,0.04757394,56,0,0.772458629,1691.0,12,0,1,0,0.0
0,0.057384733,49,0,0.044603948,3900.0,6,0,0,0,0.0
1,0.955671592,38,0,0.312089972,3200.0,9,0,0,0,0.0
0,0.11736707,66,0,0.05598134,3000.0,4,0,0,0,0.0
0,0.732202177,44,0,0.258576628,12912.0,26,0,0,0,0.0
0,0.9999999,69,0,0.0,1800.0,0,0,0,0,0.0
1,0.9999999,36,0,0.002504174,4791.0,0,0,0,1,0.0
0,0.0,66,0,2137.0,,3,0,1,0,0.0
1,0.769901854,36,0,0.046931408,3600.0,3,1,0,1,1.0
0,0.007465671,74,0,0.239940755,4050.0,5,0,1,0,0.0
0,0.16877716,57,1,1603.0,,9,0,1,0,0.0
1,0.906541044,38,1,2560.0,,15,0,2,0,0.0
1,0.9999999,51,0,0.145141196,4815.0,2,0,0,0,0.0
0,0.003244149,43,0,0.651185771,7083.0,8,0,3,0,0.0
1,0.137490179,35,0,0.375805097,3570.0,9,0,1,0,0.0
0,0.066507511,65,0,2748.0,,7,0,1,0,1.0
1,0.528364125,45,0,0.868852459,2744.0,17,0,1,0,0.0
0,0.016445866,57,0,9.0,,4,0,0,0,
0,0.021136163,59,0,0.221970404,7500.0,9,0,1,0,0.0
0,0.570547648,81,0,0.358885482,7500.0,5,0,2,0,0.0
0,0.9999999,81,0,1.229807692,1039.0,4,0,1,0,0.0
1,1.165113182,29,3,0.189452637,4000.0,7,2,0,0,1.0
1,0.9999999,44,0,0.00933126,4500.0,0,2,0,0,0.0
1,0.807192807,35,1,0.171957011,4000.0,2,3,0,0,0.0
0,0.122368052,50,2,0.555088982,5000.0,17,0,3,0,0.0
1,0.239388736,61,0,2.838053982,3000.0,13,0,5,0,0.0
1,0.9999999,36,0,0.167708073,4000.0,1,4,0,0,0.0
0,0.737145603,58,0,0.904009034,7083.0,13,0,2,0,0.0
1,0.86035692,41,1,1863.0,,6,5,2,1,0.0
0,0.427391362,42,0,0.507518314,7780.0,9,0,2,0,0.0
1,0.9999999,24,0,0.233900814,1350.0,2,2,0,0,0.0
1,0.822507663,57,3,3418.0,,14,0,2,0,0.0
0,0.9999999,35,0,0.086357373,2176.0,1,0,0,0,0.0
0,1.004666494,56,0,0.418753238,5790.0,7,0,2,0,0.0
0,0.772934899,62,0,2165.0,,7,0,1,0,0.0
0,0.041247965,42,0,0.358473317,8750.0,12,0,2,0,1.0
1,0.060539652,28,0,0.351216261,3000.0,9,2,0,0,1.0
1,0.623442607,44,0,0.356528694,5000.0,13,0,0,0,0.0
0,0.667656434,63,0,0.215905127,5733.0,7,0,0,0,0.0
0,0.001034126,61,0,0.574125486,1800.0,9,0,0,0,0.0
1,0.476518696,56,5,0.280228909,10833.0,15,2,2,0,0.0
1,0.72828491,41,0,0.931149361,1800.0,8,0,0,0,2.0
1,0.123350658,53,1,1131.0,,18,0,2,0,2.0
1,0.9999999,51,0,0.16166839,2900.0,8,0,0,0,2.0
0,0.556346236,27,0,0.17888563,3750.0,7,0,0,0,0.0
1,0.9999999,36,0,1.018654231,1500.0,3,1,1,1,0.0
1,0.869328494,40,1,0.48344095,4800.0,6,0,1,0,2.0
0,0.772845431,62,1,0.725148515,2524.0,6,0,1,0,0.0
1,0.00395156,87,0,269.0,,7,0,1,0,
1,0.868894602,32,3,0.359687428,4350.0,8,1,0,2,0.0
0,0.0,47,0,1354.0,,9,0,1,0,0.0
1,0.966033966,63,3,0.716189947,3600.0,9,2,2,1,0.0
1,0.998313659,36,1,0.027992002,3500.0,2,0,0,0,0.0
0,0.054147293,54,0,0.750832517,5104.0,2,0,1,0,1.0
1,0.0,45,1,0.087155963,4795.0,3,6,0,0,0.0
1,0.0,51,0,0.579399474,12921.0,8,0,5,0,2.0
1,0.9999999,57,98,0.022840119,3020.0,0,98,0,98,0.0
0,0.0,81,0,0.0,,2,0,0,0,
1,1.004997501,60,0,0.297702298,1000.0,4,1,0,1,0.0
1,0.9999999,25,0,508.0,,1,0,0,1,
0,0.093171136,54,0,0.328706274,1800.0,12,0,1,0,1.0
1,0.9999999,41,3,1.116353459,2500.0,6,0,1,0,1.0
1,0.950585547,41,2,0.32111476,11266.0,6,1,1,0,0.0
0,0.03435095,52,0,0.278659612,10772.0,8,0,1,0,1.0
0,0.011534025,23,0,0.161935226,2500.0,6,0,0,0,0.0
1,1.03109328,66,6,0.180750574,3916.0,15,0,0,1,0.0
1,0.019167476,63,0,0.290338708,8000.0,18,0,2,0,0.0
0,0.079206589,72,0,158.0,,10,0,0,0,0.0
1,0.957320557,43,0,4763.0,,11,0,2,0,0.0
1,0.9999999,55,4,0.321320017,6908.0,5,0,1,1,1.0
1,0.25748503,36,0,3.0,,1,2,0,0,0.0
1,0.920203735,60,0,0.698884758,2420.0,10,0,2,1,0.0
0,1.114863364,45,5,0.828821324,2400.0,5,0,1,0,1.0
0,0.016384592,67,0,76.0,,3,0,0,0,
0,0.612957439,63,1,0.357368355,7918.0,11,0,1,0,0.0
1,0.796673247,43,1,0.642470282,14216.0,11,0,4,0,2.0
1,0.519777932,61,2,0.665866742,7083.0,16,0,2,0,2.0
0,0.9999999,52,1,0.16922052,1500.0,6,0,0,0,1.0
1,1.091514143,61,1,1.044305595,7041.0,9,4,2,1,2.0
0,0.008557742,78,0,4.0,,3,0,0,0,0.0
